GuestlD,GuestName,Gender,Age,CustomerNationality,BookingDate,CheckInDate,CheckOutDate,Children,Adults,TotalGuests,RoomCount,CustomerType,ReservationStatus,RepeatGuests
1932,"WANG, YANGLI",Male,45,Russian,10/14/2022,10/14/2022,10/17/2022,0,N/A,1,1 room,Business,Completed,First-Time Visitor
1933,Mr. Prajwal S,Female,38,Russian,6/6/2016,6/6/2016,6/11/2016,2,N/A,1,1 room,Leisure,Completed,First-Time Visitor
1934,shafag,Female,39,Austria,9/13/2019,9/13/2019,9/14/2019,1,N/A,1,1 room,Leisure,Completed,First_Time Visitor
1935,Ashaqi,Male,29,Kazakhstan,9/23/2022,9/24/2022,9/25/2022,3,N/A,1,1 room,Leisure,Completed,Regular Guest
1936,Mr. Arafat Ahmed,Male,47,Saudi Arabian,1/1/2023,2/1/2023,2/10/2023,0,N/A,1,1 room,Business,Early Check-Out,Regular Guest
1937,Mrs. Priska Afif,Male,26,Russian,1/3/2020,1/3/2020,1/4/2020,0,N/A,1,1 room,Business,Completed,First_Time Visitor
1938,Mr. Joshua Knee,Female,28,Russian,10/28/2020,10/30/2020,10/31/2020,3,N/A,1,1 room,Leisure,Completed,First-Time Visitor
1939,DANGAL,Female,45,Turkish,9/16/2017,9/16/2017,9/17/2017,1,N/A,1,1 room,Leisure,Completed,First_Time Visitor
1940,Gurdeep Singh,Female,25,Azerbaijani,7/8/2017,7/30/2017,8/1/2017,3,N/A,1,1 room,Leisure,Completed,Regular Guest
1941,Salim,Male,29,Indian,3/5/2021,3/5/2021,3/11/2021,0,N/A,1,1 room,Corporate,Early Check-Out,Regular Guest
1942,Mr. Rupesh Vishwakarma,Male,42,Russian,9/18/2019,9/18/2019,9/19/2019,3,N/A,1,1 room,Leisure,Early Check-Out,First-Time Visitor
1943,Douglas,Female,33,Russian,4/15/2019,4/15/2019,4/21/2019,3,N/A,1,1 room,Leisure,Completed,First_Time Visitor
1944,Mrs. Rita I. Matthews,Male,30,Azerbaijani,6/26/2021,6/27/2021,7/1/2021,1,N/A,1,1 room,Leisure,Completed,Regular Guest
1945,Anna,Female,59,Russian,5/18/2020,5/18/2020,5/21/2020,1,N/A,1,1 room,Leisure,Early Check-Out,First_Time Visitor
1946,Akash,Female,43,Russian,7/2/2016,7/2/2016,7/5/2016,3,N/A,1,1 room,Leisure,Completed,Regular Guest
1947,Thomas,Female,60,Turkish,11/9/2019,11/9/2019,11/19/2019,2,N/A,1,1 room,Leisure,Completed,Regular Guest
1948,Bharat,Male,21,Azerbaijani,5/2/2022,6/25/2022,6/30/2022,3,N/A,1,1 room,Leisure,Early Check-Out,Regular Guest
1949,Alvin,Female,57,Saudi Arabian,1/1/2023,2/1/2023,2/10/2023,2,N/A,1,1 room,Leisure,Completed,First-Time Visitor
1950,Mrs. Mary Smith,Female,29,Russian,7/28/2020,7/28/2020,7/29/2020,3,N/A,1,1 room,Leisure,Early Check-Out,First_Time Visitor
1951,Mr. Ali,Male,48,Russian,1/1/2023,2/1/2023,2/10/2023,1,N/A,1,1 room,Leisure,Early Check-Out,First_Time Visitor
1952,Thomas O&#39;Brien,Female,55,Russian,9/14/2019,10/1/2019,10/6/2019,2,N/A,1,1 room,Leisure,Early Check-Out,First-Time Visitor
1953,Erika,Male,31,Russian,7/25/2019,7/25/2019,7/28/2019,2,N/A,1,1 room,Leisure,Completed,First-Time Visitor
1954,Mrs. Jyotsna N.,Male,58,Turkish,6/18/2019,6/18/2019,6/21/2019,2,N/A,1,1 room,Leisure,Completed,First-Time Visitor
1955,Ms. Amber Melanie,Female,49,Saudi Arabian,4/9/2021,5/14/2021,5/17/2021,3,N/A,1,1 room,Leisure,Early Check-Out,Regular Guest
1956,Raman,Male,61,American,1/1/2023,2/1/2023,2/10/2023,3,N/A,1,1 room,Leisure,Completed,First_Time Visitor
1957,Mrs. Ajay Kumar,Female,46,Turkish,11/24/2022,11/24/2022,11/25/2022,0,N/A,1,1 room,Business,Completed,First_Time Visitor
1958,Mr. Sandeep,Male,25,Russian,3/27/2019,3/29/2019,4/1/2019,1,N/A,1,1 room,Leisure,Completed,First-Time Visitor
1959,Mr. Mathews A.,Male,30,Russian,6/24/2019,6/24/2019,6/25/2019,0,N/A,1,1 room,Corporate,Completed,Regular Guest
1960,SARAH,Male,32,Russian,4/21/2023,4/24/2023,5/2/2023,3,N/A,1,1 room,Leisure,Completed,First-Time Visitor
1961,Jack Holloway,Female,21,Russian,4/27/2019,4/28/2019,5/1/2019,3,N/A,1,1 room,Leisure,Completed,Regular Guest
1962,Kevin Mitchell,Male,22,Turkish,9/27/2020,9/27/2020,9/30/2020,3,N/A,1,1 room,Leisure,Early Check-Out,First_Time Visitor
1963,GREGORY MARIE,Female,40,Indian,9/28/2021,9/28/2021,9/29/2021,1,N/A,1,1 room,Leisure,Completed,First_Time Visitor
1964,JAMES FLOYD,Female,55,Russian,12/26/2020,3/17/2021,3/28/2021,1,N/A,1,1 room,Leisure,Completed,Regular Guest
1965,MARIA JUAREZ,Female,67,Russian,11/10/2019,11/17/2019,11/21/2019,2,N/A,1,1 room,Leisure,Completed,First-Time Visitor
1966,Azerbaijaniisca Dickerson,Female,45,Turkish,1/1/2023,2/1/2023,2/10/2023,0,N/A,1,1 room,Corporate,Completed,First-Time Visitor
1967,Carlos,Male,23,Russian,8/6/2019,9/16/2019,9/18/2019,1,N/A,1,1 room,Leisure,Completed,Regular Guest
1968,Tanvir,Female,58,Saudi Arabian,8/18/2018,8/18/2018,8/25/2018,2,N/A,1,1 room,Leisure,Early Check-Out,First-Time Visitor
1969,Eric,Female,21,Azerbaijani,1/18/2019,1/27/2019,2/2/2019,1,N/A,1,1 room,Leisure,Completed,Regular Guest
1970,John,Female,59,Russian,1/1/2023,2/1/2023,2/10/2023,0,N/A,1,1 room,Business,Completed,Regular Guest
1971,Mr. Brian Rodriguez,Male,39,Saudi Arabian,1/26/2021,1/27/2021,1/28/2021,2,N/A,1,1 room,Leisure,Early Check-Out,Regular Guest
1972,ALKHALIFA ALI AHMED,Male,52,Russian,6/11/2019,6/11/2019,6/12/2019,3,N/A,1,1 room,Leisure,Completed,First_Time Visitor
1973,Mohan,Male,21,Indian,7/12/2022,7/13/2022,7/15/2022,0,N/A,1,1 room,Business,Completed,First-Time Visitor
1974,Mr. Chang Min,Male,42,American,5/17/2016,5/18/2016,5/21/2016,3,N/A,1,1 room,Leisure,Completed,First_Time Visitor
1975,HARSHITA,Male,22,Russian,8/24/2019,8/24/2019,8/25/2019,3,N/A,1,1 room,Leisure,Completed,Regular Guest
1976,Mrs. Siva K.,Female,36,Russian,5/2/2017,5/7/2017,5/14/2017,0,N/A,1,1 room,Business,Completed,First-Time Visitor
1977,Oluyide John,Male,46,German,12/12/2016,12/14/2016,12/15/2016,0,N/A,1,1 room,Corporate,Completed,First_Time Visitor
1978,MRS. BISWAS ANIMA,Male,42,Turkish,7/9/2019,7/9/2019,7/10/2019,1,N/A,1,1 room,Leisure,Completed,First-Time Visitor
1979,Ashutosh,Male,43,Saudi Arabian,5/13/2017,5/13/2017,5/15/2017,2,N/A,1,1 room,Leisure,Early Check-Out,Regular Guest
1980,Hamid,Female,19,Indian,1/1/2023,2/1/2023,2/10/2023,1,N/A,1,1 room,Leisure,Completed,Regular Guest
1981,Kevin,Male,34,Iranian,12/15/2019,12/20/2019,12/22/2019,2,N/A,1,1 room,Leisure,Early Check-Out,First-Time Visitor
1982,Ashwinichoudhary,Male,29,Indian,8/11/2021,8/13/2021,8/14/2021,0,N/A,1,1 room,Business,Completed,First-Time Visitor
1983,Kate,Male,42,Iranian,1/1/2023,2/1/2023,2/10/2023,1,N/A,1,1 room,Leisure,Completed,First_Time Visitor
1984,Boris,Male,13,Saudi Arabian,11/21/2019,11/21/2019,11/24/2019,1,N/A,1,1 room,Leisure,Completed,First-Time Visitor
1985,Jeffrey,Female,40,Russian,5/12/2019,5/12/2019,5/15/2019,1,N/A,1,1 room,Leisure,Completed,First_Time Visitor
1986,Terry Marion,Male,26,Azerbaijani,4/28/2020,5/7/2020,5/17/2020,0,N/A,1,1 room,Corporate,Early Check-Out,Regular Guest
1987,"KELLY, ANTONIO J",Male,47,Indian,7/22/2019,7/22/2019,7/29/2019,0,N/A,1,1 room,Corporate,Completed,First-Time Visitor
1988,ZACK,Male,25,Saudi Arabian,2/25/2022,2/26/2022,3/1/2022,0,N/A,1,1 room,Corporate,Completed,First-Time Visitor
1989,Jacob,Male,25,Russian,6/23/2016,6/23/2016,6/24/2016,1,N/A,1,1 room,Leisure,Early Check-Out,First-Time Visitor
1990,Karen,Male,36,Russian,7/12/2016,7/13/2016,7/14/2016,3,N/A,1,1 room,Leisure,Early Check-Out,First_Time Visitor
1991,Ahmed,Female,49,Russian,1/19/2020,1/19/2020,1/20/2020,1,N/A,1,1 room,Leisure,Completed,First-Time Visitor
1992,Mr. Kunjan,Female,33,Russian,4/16/2017,7/1/2017,7/2/2017,0,N/A,1,1 room,Corporate,Completed,Regular Guest
1993,Mr. Elijah Lang,Female,35,Russian,1/1/2023,2/1/2023,2/10/2023,3,N/A,1,1 room,Leisure,Completed,First-Time Visitor
1994,Shikhar,Male,31,Azerbaijani,1/1/2023,2/1/2023,2/10/2023,1,N/A,1,1 room,Leisure,Completed,Regular Guest
1995,Mrs. Kirsten Donelson,Female,34,Azerbaijani,6/16/2022,6/16/2022,6/25/2022,0,N/A,1,1 room,Corporate,Completed,First_Time Visitor
1996,Nguyen Pham,Male,31,Russian,8/10/2019,8/13/2019,8/17/2019,3,N/A,1,1 room,Leisure,Completed,First_Time Visitor
1997,JESSICA R,Male,38,Russian,6/20/2019,6/20/2019,6/22/2019,1,N/A,1,1 room,Leisure,Completed,First_Time Visitor
1998,James,Male,69,Azerbaijani,9/7/2019,9/7/2019,9/10/2019,1,N/A,1,1 room,Leisure,Completed,Regular Guest
1999,Josephine Humphreys,Female,33,Russian,1/1/2023,2/1/2023,2/10/2023,0,N/A,1,1 room,Corporate,Completed,First-Time Visitor
2000,Robert Dawson,Female,45,Saudi Arabian,3/27/2021,3/27/2021,3/29/2021,2,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2001,Benedict Doyle,Male,33,Saudi Arabian,2/9/2018,3/12/2018,3/14/2018,1,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2002,JOHN,Male,48,Russian,8/6/2019,9/8/2019,9/12/2019,2,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2003,Mrs. Sarah K. Moore,Female,38,Indian,12/4/2016,12/13/2016,12/17/2016,2,N/A,1,1 room,Leisure,Completed,Regular Guest
2004,Samuel Blake,Male,26,Azerbaijani,1/19/2020,1/20/2020,1/25/2020,3,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2005,Huiwen,Female,23,American,11/27/2019,11/27/2019,11/27/2019,3,N/A,1,1 room,Leisure,Early Check-Out,First-Time Visitor
2006,Kathryn,Female,29,Indian,10/10/2019,10/10/2019,10/11/2019,3,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2007,Christophe R,Female,28,German,6/4/2021,6/5/2021,6/11/2021,1,N/A,1,1 room,Leisure,Early Check-Out,First_Time Visitor
2008,Fernando,Female,33,Azerbaijani,5/4/2022,5/4/2022,5/5/2022,1,N/A,1,1 room,Leisure,Early Check-Out,Regular Guest
2009,Timothy,Female,30,Russian,5/19/2021,5/21/2021,5/23/2021,3,N/A,1,1 room,Leisure,Partially Completed,First-Time Visitor
2010,RASMUS,Female,46,Azerbaijani,1/3/2015,1/5/2015,1/12/2015,1,N/A,1,1 room,Leisure,Partially Completed,Regular Guest
2011,Olga,Female,46,American,9/1/2019,9/25/2019,9/28/2019,1,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2012,Joe Massaging,Female,47,Russian,2/26/2019,2/26/2019,3/2/2019,1,N/A,1,1 room,Leisure,Partially Completed,First-Time Visitor
2013,Ravi,Male,53,Iranian,1/1/2023,2/1/2023,2/10/2023,0,N/A,1,1 room,Corporate,Completed,Regular Guest
2014,Mrs. Prakash,Male,43,Saudi Arabian,11/19/2020,11/19/2020,11/22/2020,2,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2015,SOMNATH GHOSH,Male,37,Azerbaijani,7/1/2019,7/3/2019,7/6/2019,0,N/A,1,1 room,Business,Completed,Regular Guest
2016,Mrs. Hui Ooi,Male,40,Russian,2/22/2020,3/20/2020,3/25/2020,0,N/A,1,1 room,Business,Completed,First_Time Visitor
2017,DENNIS,Male,24,Unknown,1/1/2023,2/1/2023,2/10/2023,3,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2018,John,Male,55,Turkish,1/1/2023,2/1/2023,2/10/2023,3,N/A,1,1 room,Leisure,Partially Completed,First-Time Visitor
2019,Robert,Female,34,Turkish,3/26/2019,3/26/2019,3/29/2019,3,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2020,Mohsen,Male,49,Russian,4/4/2015,4/5/2015,4/7/2015,1,N/A,1,1 room,Leisure,Completed,Regular Guest
2021,Mr. Md. Ashikur Rahman,Female,36,Indian,9/2/2017,9/12/2017,9/16/2017,0,N/A,1,1 room,Business,Completed,First_Time Visitor
2022,Mrs,Male,55,Russian,2/10/2021,2/10/2021,2/14/2021,0,N/A,1,1 room,Corporate,Completed,First_Time Visitor
2023,Robert,Male,32,Russian,8/15/2021,8/23/2021,9/4/2021,1,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2024,Mr. Nihal K.,Male,42,Russian,6/23/2019,6/27/2019,6/29/2019,2,N/A,1,1 room,Leisure,Completed,Regular Guest
2025,Anthony Tyler,Female,39,Russian,6/12/2017,6/12/2017,6/19/2017,3,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2026,MRS. KATHERINE SCHROEDER,Male,30,Russian,10/15/2019,10/15/2019,10/17/2019,1,N/A,1,1 room,Leisure,Partially Completed,Regular Guest
2027,FAMILY,Female,54,Russian,9/11/2019,9/12/2019,9/16/2019,2,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2028,Mrs. Siddhi M. Jadhav,Male,34,Saudi Arabian,7/5/2016,7/6/2016,7/12/2016,2,N/A,1,1 room,Leisure,Partially Completed,First_Time Visitor
2029,Mr. Daniel S,Female,26,Russian,3/19/2020,3/19/2020,3/22/2020,2,N/A,1,1 room,Leisure,Partially Completed,Regular Guest
2030,Mr. Antoine Loretta,Male,35,Azerbaijani,9/13/2019,9/13/2019,9/14/2019,0,N/A,1,1 room,Business,Completed,Regular Guest
2031,Mr. Gagan Deep Singh,Female,29,Russian,7/13/2017,8/20/2017,8/24/2017,2,N/A,1,1 room,Leisure,Partially Completed,First-Time Visitor
2032,Mr. Anand Pandey,Female,36,Iranian,12/6/2020,12/6/2020,12/11/2020,2,N/A,1,1 room,Leisure,Completed,Regular Guest
2033,ROBERTO,Male,38,Iranian,11/16/2016,11/16/2016,11/17/2016,3,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2034,Atul,Male,58,Azerbaijani,3/29/2021,6/1/2021,6/8/2021,0,N/A,1,1 room,Corporate,Completed,First_Time Visitor
2035,Mr. Michael J. Thompson,Male,32,Turkish,6/23/2019,6/24/2019,6/26/2019,3,N/A,1,1 room,Leisure,Completed,Regular Guest
2036,Anna,Female,23,Azerbaijani,7/2/2019,7/2/2019,7/4/2019,3,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2037,Kevin,Male,29,Russian,12/6/2015,12/28/2015,12/31/2015,2,N/A,1,1 room,Leisure,Partially Completed,First_Time Visitor
2038,Sharon,Female,54,Russian,1/1/2023,2/1/2023,2/10/2023,2,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2039,Mrs. Hanyin Ahmed,Male,29,Azerbaijani,5/21/2022,5/24/2022,5/24/2022,2,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2040,Chris,Male,35,Russian,10/17/2020,10/17/2020,10/18/2020,1,N/A,1,1 room,Leisure,Completed,Regular Guest
2041,Mr. Jian,Female,43,Russian,9/13/2016,9/14/2016,9/17/2016,3,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2042,Mrs. Beatrice B. Bard,Male,24,Azerbaijani,7/14/2022,7/18/2022,7/21/2022,0,N/A,1,1 room,Corporate,Completed,Regular Guest
2043,Mrs. Reena Sonia,Male,41,Turkish,4/4/2019,4/5/2019,4/12/2019,2,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2044,Mr. Dipesh Jain,Female,35,Russian,3/17/2016,3/18/2016,3/19/2016,1,N/A,1,1 room,Leisure,Partially Completed,Regular Guest
2045,Mr. Alain,Female,38,Saudi Arabian,1/15/2019,1/19/2019,1/20/2019,3,N/A,1,1 room,Leisure,Partially Completed,Regular Guest
2046,"Davies, Benjamin",Male,24,American,1/1/2023,2/1/2023,2/10/2023,2,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2047,Mrs. Edie Sweeney,Female,65,Azerbaijani,8/17/2019,8/17/2019,8/18/2019,0,N/A,1,1 room,Corporate,Completed,First_Time Visitor
2048,Mrs. Shelly Guzman,Male,37,Turkish,7/20/2015,9/22/2015,9/23/2015,0,N/A,1,1 room,Corporate,Completed,First_Time Visitor
2049,Mrs. J. S. Griffin,Male,37,Russian,1/22/2016,1/22/2016,1/24/2016,3,N/A,1,1 room,Leisure,Partially Completed,First-Time Visitor
2050,Mrs. Kassy Joy,Female,60,Russian,1/1/2023,2/1/2023,2/10/2023,3,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2051,Alcide Simeon,Male,23,Russian,2/3/2019,2/3/2019,2/10/2019,2,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2052,Ethan,Male,39,Russian,1/1/2023,2/1/2023,2/10/2023,0,N/A,1,1 room,Business,Completed,First-Time Visitor
2053,Thangavelu,Female,40,Russian,9/2/2020,9/2/2020,9/6/2020,2,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2054,Taryn,Female,45,Russian,8/17/2020,8/17/2020,8/20/2020,1,N/A,1,1 room,Leisure,Partially Completed,First-Time Visitor
2055,HUY,Male,54,Russian,11/17/2019,11/18/2019,11/21/2019,0,N/A,1,1 room,Corporate,Completed,First_Time Visitor
2056,MR. JOHN KENNEDY,Male,35,Azerbaijani,6/1/2020,6/1/2020,6/2/2020,3,N/A,1,1 room,Leisure,Completed,Regular Guest
2057,Sajid Ahsen,Male,39,Pakistani,7/14/2019,7/14/2019,7/17/2019,2,N/A,1,1 room,Leisure,Completed,Regular Guest
2058,Ahmad,Male,53,Russian,12/10/2019,12/10/2019,12/12/2019,0,N/A,1,1 room,Business,Completed,First-Time Visitor
2059,Elena,Female,55,Russian,8/17/2019,8/17/2019,8/18/2019,2,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2060,Hagop,Male,41,Turkish,3/7/2022,6/1/2022,6/4/2022,1,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2061,Hamid Alkhojar,Male,29,Russian,12/20/2015,12/20/2015,12/23/2015,0,N/A,1,1 room,Business,Completed,First_Time Visitor
2062,Mr. George Davis,Female,27,Russian,2/20/2019,3/13/2019,3/14/2019,2,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2063,SANDEEP KHANNA,Female,25,Turkish,3/24/2020,6/22/2020,6/26/2020,1,N/A,1,1 room,Leisure,Partially Completed,Regular Guest
2064,Kathleen Palmer,Male,33,Turkish,6/19/2019,6/19/2019,6/20/2019,2,N/A,1,1 room,Leisure,Partially Completed,First-Time Visitor
2065,Robert,Male,66,American,9/2/2019,9/2/2019,9/9/2019,3,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2066,Naira Iyabo,Male,38,Azerbaijani,1/1/2023,2/1/2023,2/10/2023,0,N/A,1,1 room,Business,Completed,First_Time Visitor
2067,Mrs. Dionne O&#39;Neill,Male,39,Russian,10/17/2016,10/17/2016,10/20/2016,0,N/A,1,1 room,Business,Completed,First-Time Visitor
2068,Justin,Male,40,Azerbaijani,1/1/2023,2/1/2023,2/10/2023,2,N/A,1,1 room,Leisure,Partially Completed,Regular Guest
2069,James,Female,50,Russian,1/1/2023,2/1/2023,2/10/2023,3,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2070,Bilal,Female,53,Turkish,4/13/2019,4/13/2019,4/25/2019,2,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2071,Ricardo Rodriguez,Male,46,Russian,1/27/2019,1/28/2019,1/29/2019,3,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2072,Mrs. Gulshan Kumari,Female,35,Iranian,6/11/2016,8/30/2016,9/6/2016,3,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2073,MRS. RAJI RAM,Female,48,Saudi Arabian,3/20/2022,3/20/2022,3/21/2022,0,N/A,1,1 room,Corporate,Completed,First_Time Visitor
2074,Faiza Shams,Female,31,Azerbaijani,8/14/2019,8/16/2019,8/19/2019,1,N/A,1,1 room,Leisure,Completed,Regular Guest
2075,Mr. Parminder Singh,Female,46,Iranian,10/29/2016,11/8/2016,11/10/2016,1,N/A,1,1 room,Leisure,Completed,Regular Guest
2076,Mr. Erik Wiedmer,Male,26,Turkish,8/14/2016,8/14/2016,8/16/2016,3,N/A,1,1 room,Leisure,Partially Completed,First-Time Visitor
2077,MS. SHALINI NANDA,Male,39,Azerbaijani,8/16/2022,8/21/2022,8/25/2022,3,N/A,1,1 room,Leisure,Completed,Regular Guest
2078,Hamza,Female,51,Indian,7/7/2019,7/7/2019,7/11/2019,3,N/A,1,1 room,Leisure,Completed,Regular Guest
2079,Mrs. Claudia Mitchell,Male,31,Azerbaijani,1/22/2019,1/22/2019,1/27/2019,1,N/A,1,1 room,Leisure,Partially Completed,Regular Guest
2080,Daria,Female,45,Azerbaijani,1/1/2023,2/1/2023,2/10/2023,1,N/A,1,1 room,Leisure,Partially Completed,First_Time Visitor
2081,Mr. Manish Kumar,Male,57,Indian,9/21/2016,9/23/2016,9/25/2016,0,N/A,1,1 room,Business,Completed,First_Time Visitor
2082,Mr. Mukesh Sharma,Male,46,Iranian,11/2/2019,11/2/2019,11/5/2019,2,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2083,Mrs. Saskia S.,Male,47,Turkish,12/9/2020,12/17/2020,12/18/2020,2,N/A,1,1 room,Leisure,Completed,Regular Guest
2084,"YOUNG, SARAH MRS",Male,18,Russian,1/1/2023,2/1/2023,2/10/2023,0,N/A,1,1 room,Business,Completed,Regular Guest
2085,Mr. Ajit Singh,Female,33,Russian,8/23/2016,11/10/2016,11/13/2016,1,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2086,Michael,Female,20,Indian,4/19/2019,5/4/2019,5/9/2019,1,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2087,MR. NICOLOSAO C. VILLANUEVA,Male,39,Azerbaijani,9/22/2017,9/22/2017,9/24/2017,3,N/A,1,1 room,Leisure,Completed,Regular Guest
2088,Mrs. Svetlana Yurievna Brusnikina,Male,26,Azerbaijani,4/26/2019,4/26/2019,4/27/2019,3,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2089,Hassan,Male,50,Russian,4/15/2019,5/2/2019,5/9/2019,0,N/A,1,1 room,Corporate,Partially Completed,First_Time Visitor
2090,Mrs. Lori Martin,Male,25,Azerbaijani,1/1/2023,2/1/2023,2/10/2023,1,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2091,Jona,Male,32,Russian,7/16/2019,7/17/2019,7/19/2019,1,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2092,Sarah,Female,54,Russian,2/6/2019,2/24/2019,3/4/2019,1,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2093,SAVITRI K,Male,30,Turkish,6/20/2019,6/20/2019,6/22/2019,0,N/A,1,1 room,Corporate,Completed,Regular Guest
2094,Mrs. Zoe L. Kim,Male,31,Turkish,1/1/2023,2/1/2023,2/10/2023,3,N/A,1,1 room,Leisure,Completed,Regular Guest
2095,MARY ELIZABETH,Female,51,Iranian,11/1/2020,11/1/2020,11/7/2020,2,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2096,Mr. Dennis L,Female,50,Russian,1/17/2022,1/17/2022,1/22/2022,3,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2097,Sarah,Male,28,Russian,1/1/2023,2/1/2023,2/10/2023,3,N/A,1,1 room,Leisure,Partially Completed,First-Time Visitor
2098,Jose Carlos,Female,23,Russian,10/12/2021,10/14/2021,10/17/2021,2,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2099,Mr. Toby Eby,Female,27,Iranian,6/23/2020,8/27/2020,9/2/2020,1,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2100,MARIA SILVA,Male,69,Russian,6/2/2019,6/2/2019,6/6/2019,2,N/A,1,1 room,Leisure,Completed,First-Time Visitor
2101,HARSHAD D,Female,37,Saudi Arabian,7/8/2016,9/10/2016,9/15/2016,0,N/A,1,1 room,Corporate,Partially Completed,First-Time Visitor
2102,Nicole,Male,53,Russian,3/16/2020,3/16/2020,3/17/2020,3,N/A,1,1 room,Leisure,Completed,Regular Guest
2103,Ms. Anita Rao,Male,41,Azerbaijani,9/21/2016,9/21/2016,9/23/2016,2,N/A,1,1 room,Leisure,Partially Completed,First-Time Visitor
2104,JENNIFER,Female,67,Azerbaijani,3/20/2017,3/23/2017,3/25/2017,3,N/A,1,1 room,Leisure,Partially Completed,First_Time Visitor
2105,Akash,Female,36,Russian,4/24/2019,5/8/2019,5/12/2019,0,N/A,1,1 room,Corporate,Completed,First_Time Visitor
2106,Mr. Haritha Rao,Female,64,Azerbaijani,11/21/2021,11/22/2021,11/23/2021,0,N/A,1,1 room,Corporate,Completed,First_Time Visitor
2107,Mr. Kashif,Female,30,Russian,6/13/2019,6/15/2019,6/18/2019,1,N/A,1,1 room,Leisure,Completed,Regular Guest
2108,Mr. Anil Yadav,Male,35,Iranian,8/16/2020,8/23/2020,8/27/2020,2,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2109,Mr. Andreas Pais,Female,67,American,12/3/2020,12/3/2020,12/10/2020,0,N/A,1,1 room,Business,Completed,First-Time Visitor
2110,Patricia Derrick,Male,32,Turkish,10/11/2015,12/17/2015,12/20/2015,1,N/A,1,1 room,Leisure,Partially Completed,First_Time Visitor
2111,Mrs. Monique Gomez,Female,39,Russian,5/15/2022,5/15/2022,5/26/2022,0,N/A,1,1 room,Corporate,Partially Completed,Regular Guest
2112,Jedidiah Plummer,Male,30,Russian,6/4/2019,7/22/2019,7/23/2019,2,N/A,1,1 room,Leisure,Completed,Regular Guest
2113,Mr. Daniel Dunn,Male,43,Azerbaijani,6/16/2021,8/7/2021,8/11/2021,1,N/A,1,1 room,Leisure,Partially Completed,First_Time Visitor
2114,Mrs. Reese Sullivan,Male,29,Azerbaijani,5/25/2016,8/18/2016,8/19/2016,1,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2115,Doris Jale,Male,26,Saudi Arabian,1/1/2023,2/1/2023,2/10/2023,2,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2116,Harry Potter,Male,38,Russian,10/20/2019,11/28/2019,12/5/2019,0,N/A,1,1 room,Business,Completed,First_Time Visitor
2117,Mr. Johnson,Male,49,Russian,1/1/2023,2/1/2023,2/10/2023,2,N/A,1,1 room,Leisure,Partially Completed,First-Time Visitor
2118,Jerome Phelps,Male,35,Azerbaijani,11/15/2019,12/11/2019,12/13/2019,3,N/A,1,1 room,Leisure,Completed,First_Time Visitor
2119,Brendan Lewis,Female,39,Russian,1/11/2021,4/4/2021,4/8/2021,0,N/A,1,1 room,Business,Partially Completed,First-Time Visitor
